Axe_1,Axe_2,Axe_3,Axe_4,Axe_5,Axe_6,Axe_7,Axe_8,Axe_9,Axe_10
-0.30442618507115066,-0.29262548434967495,-0.3415287352880403,-0.3181343732312055,0.00932476765138218,-0.05185022664125309,-0.004985826122466301,0.33367286887255787,0.05648435354476179,0.038172201416519315
0.48450580345872296,-0.28387602866781425,-0.07724757370903065,-0.3919287661967107,0.06253069166545565,0.3178029757244456,-0.20446725436402577,-0.06711948557306965,0.18787772565485358,-0.3252701699741547
0.7160569974100744,-0.317564892530898,0.20354157586388344,-0.03634113870576257,0.10392541890519418,-0.1930214793167201,-0.1594450440669276,-0.0526287894586297,-0.28608006979615036,-0.20271720400879906
0.8867031181168235,-0.468489315918209,-0.4907033954936989,0.18568090654483344,0.5629589212574654,-0.06072892750155608,-0.025649994433707635,0.04428597379539609,-0.33327479039618163,0.19035525600425038
-0.27200642284046606,0.3936789820609282,0.3944646358044341,-0.31175872089438683,0.7266990275640741,-0.12576665679726212,-0.05289473730569872,-0.43530793422616476,-0.24327040178176249,-0.35548331036674885
-0.3193425651761863,-0.4594537477955029,-0.3694136184140896,0.056880242761397866,0.9749579675129055,0.03974683943956929,0.17760899658261775,0.12935829159036416,0.05432854587555146,-0.15368969229231508
-0.056587709266451944,0.6974089870201717,0.08503513149980813,-0.44559296328604286,0.3708026713627276,0.7643063667210456,-0.029497715928090754,-1.1139586126936833,-0.15386385348984793,-0.0869527650104421
0.13677971919882354,-0.24601665195305458,0.581528579385894,0.11062586635841759,0.1418177608977488,0.28439394879850716,0.49459391806098224,0.6944990163584508,0.3016156564591537,-0.5221628465930781
-0.38944957517512835,-0.06369602839278517,-0.34707023219983674,-0.2772417757603571,0.5073895442694585,0.051063327763276704,0.20075724987942492,-0.25068679185769877,0.162125609450946,0.5321220065011777
-0.37784886649503424,-0.3516171294752485,0.08526691999434086,0.02778442705317221,-0.1749545988877972,-0.14202696579128832,-0.2990148298180137,-0.007305527168590687,0.40092093489460817,0.1751904935583671
-0.5998003595251176,0.589632039118029,0.04958568236066595,-0.11313665602168536,0.015115015423848273,-0.6552461830758314,0.21337307640671127,-0.35533074213434945,-0.10281814503291528,-0.36961890853662005
0.6251039016299663,0.09354547643883983,0.7276156650445236,-0.4276549592022727,-0.16504943643803563,-0.1273026509277717,-0.21585112746797822,0.35178575056678896,0.16906507954403138,0.6562532753996112
0.49428573970080386,0.27261094855688417,-0.48340373158964695,0.26689198464250624,-0.322860727309466,0.1709825940153131,-0.6932028402819287,-0.04168089377896289,0.4703290704950252,-0.26017078337470273
-0.44516970644886417,-0.41728743291490117,0.4608732310937256,0.10098602798883809,-0.2169970515726035,-0.35004035144198276,-0.14429041978414855,0.11877025546705137,0.07465295541188159,0.11314526644915533
-0.15799678937219636,-0.34013086737939774,0.5808088199914007,-0.03087617363778645,-0.09001575974111418,-0.2534692280017545,0.014611810980477128,0.10000444664814172,-0.009865981881078744,0.18800562470393065
-0.13946447251166175,0.17618047769494893,-0.2851806763937837,0.08618527075136212,0.5419132941630334,-0.35163954186620155,0.7027111584616778,-0.07662320354133609,-0.14382709022820822,-0.42852410707320493
-0.4002844934680979,-0.3727165797164437,0.26628449754115824,0.19398255040179316,-0.14493312547484427,-0.14899583632358956,-0.18145653453520774,0.10804955280829996,-0.0931276808873198,0.7133357733168221
0.42888408033340675,-0.39472145806640146,0.08360598696620847,0.09552106292086197,-0.023055872926295098,-0.28959260275694837,-0.3183472748315533,-0.03386298063972005,-0.20156113250319008,-0.2775775622635744
-0.3369020029427781,0.41792902011771144,-0.14378821571698036,-0.221054772596093,-0.09662282121907402,0.16592277606617412,0.2100941043965994,0.49767924183550927,-0.3568349496538541,-0.3675296898345279
-0.32339249310111645,0.22539917369788923,-0.3741397522975492,-0.3393871363901235,-0.20617324726351996,0.20873808731703938,-0.0034980816721860855,-0.34400456523695006,0.10549759793483765,-0.07342493965174852
-0.5522746714615869,-0.03221386899770265,-0.1109602379089102,0.1629058781906502,-0.17596787612410836,-0.538262856615612,0.15279813903570072,-0.11664126981697356,0.3682620777609932,0.046014172490312415
-0.5369587320407716,-0.001473093777514299,-0.28949694481853133,0.49260945049193144,-0.2616713952594647,0.2308307056750215,-0.7136366836644423,0.08917405748679712,0.7364083425951544,0.4360483407218829
-0.2339798238458916,-0.11319549909561154,-0.16493821253636906,-0.6068911810855294,0.031089722173039316,0.02719955715093579,0.49030017789347885,0.13015651548980736,0.03991229421092428,0.18997152294336367
-0.3462373335263331,0.213906137701988,-0.09231294065041669,-0.20403189546651124,-0.522770543827023,-0.41636123250541823,0.5779740199244813,-0.186540790329572,-0.09171017890070343,-0.2945792599050918
-0.5591793399171339,0.3165224165254247,0.2745290469067591,-0.1798965192677623,0.5997177357325848,-0.2223377802374904,-0.21179696807032442,-0.4165421254072551,-0.1587514644888022,-0.4303436686215242
-0.3462373335263331,0.213906137701988,-0.09231294065041669,-0.20403189546651124,-0.522770543827023,-0.41636123250541823,0.5779740199244813,-0.186540790329572,-0.09171017890070343,-0.2945792599050918
-0.390589707202221,-0.1670041874846803,-0.20403365162063095,-0.1923016068041532,-0.45214600214946665,-0.15807945294606635,-0.06882329591539318,-0.16907719178307792,0.32738576484752235,0.2068104242027151
-0.2567186882969569,-0.0599688636644549,-0.5633804699662732,-0.43379450276063536,-0.23075000239089502,0.26378718922469757,0.055472031690415174,-0.09557749565125384,0.275067616201524,0.3369945934688208
-0.6042795719946016,-0.06714339721716707,0.08610936628085344,0.5658110514275972,-0.303713847944271,0.022817320024327074,-0.5589122736305772,0.21524984012243917,0.41014036311242785,0.37400311361267113
-0.19629877832387582,-0.2903770574444354,-0.07967100792780978,0.1307911227721671,-0.3169081914266816,-0.14752698383032825,-0.2876487738839066,0.13102843275765358,-0.23460972889352844,0.668016740689101
-0.5027295265901219,-0.12391638241762369,0.03553078132852095,-0.3852278363465236,0.23873306189896484,-0.1085981995303728,0.2740054808520183,-0.12932813627814888,0.027988096428496895,-0.5151422216610165
0.34206710339207913,-0.13544380054295058,-0.24896147098009705,-0.06318464397465219,0.25685987262680854,0.07359973042923268,-0.1255194711843467,-0.06415672637687837,0.11639403298737205,0.5648332141538156
-0.3637196783953502,-0.3408893593060331,0.32637588071372314,0.6819033918106737,0.011253789987240834,0.275359792557795,0.0706188722603382,-0.19632181208022864,0.6283114031408448,0.29834377758896247
0.07775248594987558,0.031773743054649806,0.4016062933795976,0.36096678448908304,0.2051875156522775,0.2432298917339272,0.24302551596819338,1.2502038888423943,-0.4264831424991264,-0.5158007381675859
0.23292955075538338,0.10848186089896304,-0.29403304860681917,0.22513734031181604,-0.6020449060480626,0.5066279646989523,-0.04800411457654684,0.5215672761679129,0.3221620472522462,-0.2006249554663066
-0.39093268710767876,-0.004068811534219323,-0.43385502922311603,-0.396275797294243,0.006220670705074401,-0.3176707480514413,0.5460287623809553,-0.22401592664205494,0.483316278558409,-0.6122060876959362
-0.34245278406572505,0.2142489968068648,0.21787411305276294,-0.02300191304006293,0.704934073042417,-0.20481644058945103,-0.5481807413216438,-0.23179158084341425,-0.22669834244792497,-0.5072826318935932
-0.8162995106350364,-0.17220348420965687,0.06673719652300393,0.15251428391738925,0.30550932658479263,-0.25329116283944586,-0.035189751839722595,0.08574985521250984,-0.07921514588303305,0.5834303437218783
-0.012426653638418663,-0.2782706695181068,0.006709251221612672,0.1418791585876382,0.08783612811051293,-0.23098477866169004,-0.12969729191510723,0.08068486507767335,-0.1253550092023942,0.4279276287898285
-0.17162166916035984,-0.27890121881330765,-0.4322166048724324,-0.43840072601876584,0.07929787403914475,0.2796096578912755,0.05704967877618161,-0.12540088665242347,0.34819449939282254,0.11716074023978514
-0.17715767233909435,0.24684498319120235,-0.6598360558434275,-0.10928354748083023,-0.2203900258004206,-0.6363042861084905,0.4347489155584219,-0.3057776221620874,0.26249957939883295,-0.20777404139233324
-0.4628796520849361,0.020644187378771137,-0.37652755680230027,-0.14074065775377845,0.31998296751315997,0.300689719726915,-0.14965422492129302,-0.07452956595688548,0.18688372646780932,0.33530743490054965
0.7498483835270107,-0.3117544387128147,0.01577662100115107,0.27491811265357036,0.1759212992642524,-0.15391939391649284,-0.005070792824288801,-0.05657284981836524,-0.27277058406715743,0.015155836664361006
-0.367902299497001,0.21711197051987283,-0.3031611669567265,0.05725592196726014,-0.6300601648030292,-0.42916997390709444,0.26178816753374856,-0.3968369717557896,0.11909531292882013,0.23747230480568102
-0.3779724923477596,-0.02488407173233175,0.2907671304168073,-0.04609950159713221,0.028975703313343194,0.016777188821122987,-0.07896520554094145,-0.0561571179868208,-0.1472352115008031,-0.1670900974053083
-0.530200492038766,-0.045026116060881596,-0.0009212457029155163,-0.06753905681811258,0.2779405148283537,0.09267633407622054,0.00507018511257215,0.05154621667875658,-0.13938425301491728,0.27326220779133786
